LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
0.000000,0.000000,1726714117.115297,409096.000,64787,2,MX,1,100,-19
0.000000,0.000000,1726714117.155298,409136.000,64804,3,MX,1,100,-19
0.000000,0.000000,1726714117.195298,409176.000,64804,3,MX,1,100,-18
0.000000,0.000000,1726714117.235298,409216.000,64804,3,MX,1,100,-18
0.000000,0.000000,1726714117.275299,409256.000,64821,2,MX,1,100,-19
0.000000,0.000000,1726714117.315299,409296.000,64821,2,MX,1,100,-19
0.000000,0.000000,1726714117.355300,409336.000,64837,3,MX,1,100,-19
0.000000,0.000000,1726714117.395300,409376.000,64837,3,MX,1,100,-19
0.000000,0.000000,1726714117.435301,409416.000,64837,3,MX,1,100,-19
0.000000,0.000000,1726714117.475301,409456.000,64860,4,MX,1,100,-19
0.000000,0.000000,1726714117.515301,409496.000,64860,4,MX,1,100,-19
0.000000,0.000000,1726714117.555302,409536.000,64860,4,MX,1,100,-18
0.000000,0.000000,1726714117.595302,409576.000,64860,4,MX,1,100,-19
0.000000,0.000000,1726714117.635303,409616.000,64876,2,MX,1,100,-19
0.000000,0.000000,1726714117.675303,409656.000,64876,2,MX,1,100,-18
0.000000,0.000000,1726714117.715303,409696.000,64891,3,MX,1,100,-19
0.000000,0.000000,1726714117.755304,409736.000,64891,3,MX,1,100,-19
0.000000,0.000000,1726714117.795304,409776.000,64891,3,MX,1,100,-18
0.000000,0.000000,1726714117.835305,409816.000,64910,2,MX,1,100,-19
0.000000,0.000000,1726714117.875305,409856.000,64910,2,MX,1,100,-19
0.000000,0.000000,1726714117.915306,409896.000,64927,3,MX,1,100,-19
0.000000,0.000000,1726714117.955306,409936.000,64927,3,MX,1,100,-19
0.000000,0.000000,1726714117.995306,409976.000,64927,3,MX,1,100,-19
0.000000,0.000000,1726714118.035307,410016.000,64945,2,MX,1,100,-19
0.000000,0.000000,1726714118.075307,410056.000,64945,2,MX,1,100,-19
0.000000,0.000000,1726714118.115308,410096.000,64961,3,MX,1,100,-19
0.000000,0.000000,1726714118.155308,410136.000,64961,3,MX,1,100,-19
0.000000,0.000000,1726714118.195309,410176.000,64961,3,MX,1,100,-20
0.000000,0.000000,1726714118.235309,410216.000,64977,3,MX,1,100,-19
0.000000,0.000000,1726714118.275309,410256.000,64977,3,MX,1,100,-20
0.000000,0.000000,1726714118.315310,410296.000,64977,3,MX,1,100,-19
0.000000,0.000000,1726714118.355310,410336.000,64994,2,MX,1,100,-20
0.000000,0.000000,1726714118.395311,410376.000,64994,2,MX,1,100,-19
0.000000,0.000000,1726714118.435311,410416.000,65011,3,MX,1,100,-19
0.000000,0.000000,1726714118.475312,410456.000,65011,3,MX,1,100,-18
0.000000,0.000000,1726714118.515312,410496.000,65011,3,MX,1,100,-19
0.000000,0.000000,1726714118.555312,410536.000,65026,2,MX,1,100,-19
0.000000,0.000000,1726714118.595313,410576.000,65026,2,MX,1,100,-19
0.000000,0.000000,1726714118.635313,410616.000,65042,3,MX,1,100,-20
0.000000,0.000000,1726714118.675314,410656.000,65042,3,MX,1,100,-20
0.000000,0.000000,1726714118.715314,410696.000,65042,3,MX,1,100,-19
0.000000,0.000000,1726714118.755315,410736.000,65059,2,MX,1,100,-19
0.000000,0.000000,1726714118.795315,410776.000,65059,2,MX,1,100,-20
0.000000,0.000000,1726714118.835315,410816.000,65078,3,MX,1,100,-19
0.000000,0.000000,1726714118.875316,410856.000,65078,3,MX,1,100,-19
0.000000,0.000000,1726714118.915316,410896.000,65078,3,MX,1,100,-19
0.000000,0.000000,1726714118.955317,410936.000,65093,2,MX,1,100,-19
0.000000,0.000000,1726714118.995317,410976.000,65093,2,MX,1,100,-19
0.000000,0.000000,1726714119.035317,411016.000,65109,3,MX,1,100,-19
0.000000,0.000000,1726714119.075318,411056.000,65109,3,MX,1,100,-18
0.000000,0.000000,1726714119.115318,411096.000,65109,3,MX,1,100,-19
0.000000,0.000000,1726714119.155319,411136.000,65129,2,MX,1,100,-19
0.000000,0.000000,1726714119.195319,411176.000,65129,2,MX,1,100,-19
0.000000,0.000000,1726714119.235320,411216.000,65147,3,MX,1,100,-19
0.000000,0.000000,1726714119.275320,411256.000,65147,3,MX,1,100,-20
0.000000,0.000000,1726714119.315320,411296.000,65147,3,MX,1,100,-20
0.000000,0.000000,1726714119.355321,411336.000,65163,2,MX,1,100,-19
0.000000,0.000000,1726714119.395321,411376.000,65163,2,MX,1,100,-19
0.000000,0.000000,1726714119.435322,411416.000,65179,3,MX,1,100,-19
0.000000,0.000000,1726714119.475322,411456.000,65179,3,MX,1,100,-19
0.000000,0.000000,1726714119.515323,411496.000,65179,3,MX,1,100,-19
0.000000,0.000000,1726714119.555323,411536.000,65196,3,MX,1,100,-19
0.000000,0.000000,1726714119.595323,411576.000,65196,3,MX,1,100,-19
0.000000,0.000000,1726714119.635324,411616.000,65196,3,MX,1,100,-19
0.000000,0.000000,1726714119.675324,411656.000,65212,2,MX,1,100,-19
0.000000,0.000000,1726714119.715325,411696.000,65212,2,MX,1,100,-19
0.000000,0.000000,1726714119.755325,411736.000,65230,3,MX,1,100,-19
0.000000,0.000000,1726714119.795326,411776.000,65230,3,MX,1,100,-19
0.000000,0.000000,1726714119.835326,411816.000,65230,3,MX,1,100,-19
0.000000,0.000000,1726714119.875326,411856.000,65246,2,MX,1,100,-19
0.000000,0.000000,1726714119.915327,411896.000,65246,2,MX,1,100,-20
0.000000,0.000000,1726714119.955327,411936.000,65263,3,MX,1,100,-20
0.000000,0.000000,1726714119.995328,411976.000,65263,3,MX,1,100,-20
0.000000,0.000000,1726714120.035328,412016.000,65263,3,MX,1,100,-19
0.000000,0.000000,1726714120.075329,412056.000,65279,2,MX,1,100,-19
0.000000,0.000000,1726714120.115329,412096.000,65279,2,MX,1,100,-19
0.000000,0.000000,1726714120.155329,412136.000,65299,3,MX,1,100,-19
0.000000,0.000000,1726714120.195330,412176.000,65299,3,MX,1,100,-19
0.000000,0.000000,1726714120.235330,412216.000,65299,3,MX,1,100,-19
0.000000,0.000000,1726714120.275331,412256.000,65313,2,MX,1,100,-19
0.000000,0.000000,1726714120.315331,412296.000,65313,2,MX,1,100,-19
0.000000,0.000000,1726714120.355331,412336.000,65330,3,MX,1,100,-18
0.000000,0.000000,1726714120.395332,412376.000,65330,3,MX,1,100,-18
0.000000,0.000000,1726714120.435332,412416.000,65330,3,MX,1,100,-19
0.000000,0.000000,1726714120.475333,412456.000,65347,2,MX,1,100,-18
0.000000,0.000000,1726714120.515333,412496.000,65347,2,MX,1,100,-18
0.000000,0.000000,1726714120.555334,412536.000,65364,3,MX,1,100,-19
0.000000,0.000000,1726714120.595334,412576.000,65364,3,MX,1,100,-19
0.000000,0.000000,1726714120.635334,412616.000,65364,3,MX,1,100,-19
0.000000,0.000000,1726714120.675335,412656.000,65378,2,MX,1,100,-18
0.000000,0.000000,1726714120.715335,412696.000,65378,2,MX,1,100,-19
0.000000,0.000000,1726714120.755336,412736.000,65396,3,MX,1,100,-19
0.000000,0.000000,1726714120.795336,412776.000,65396,3,MX,1,100,-19
0.000000,0.000000,1726714120.835337,412816.000,65396,3,MX,1,100,-20
0.000000,0.000000,1726714120.875337,412856.000,65414,3,MX,1,100,-19
0.000000,0.000000,1726714120.915337,412896.000,65414,3,MX,1,100,-19
0.000000,0.000000,1726714120.955338,412936.000,65414,3,MX,1,100,-19
0.000000,0.000000,1726714120.995338,412976.000,65431,2,MX,1,100,-19
0.000000,0.000000,1726714121.035339,413016.000,65431,2,MX,1,100,-19
0.000000,0.000000,1726714121.075339,413056.000,65445,3,MX,1,100,-20
0.000000,0.000000,1726714121.115340,413096.000,65445,3,MX,1,100,-19
0.000000,0.000000,1726714121.155340,413136.000,65445,3,MX,1,100,-20
0.000000,0.000000,1726714121.195340,413176.000,65465,2,MX,1,100,-19
0.000000,0.000000,1726714121.235341,413216.000,65465,2,MX,1,100,-19
0.000000,0.000000,1726714121.275341,413256.000,65481,3,MX,1,100,-19
0.000000,0.000000,1726714121.315342,413296.000,65481,3,MX,1,100,-20
0.000000,0.000000,1726714121.355342,413336.000,65481,3,MX,1,100,-19
0.000000,0.000000,1726714121.395342,413376.000,65498,2,MX,1,100,-18
0.000000,0.000000,1726714121.435343,413416.000,65498,2,MX,1,100,-19
0.000000,0.000000,1726714121.475343,413456.000,65514,3,MX,1,100,-19
0.000000,0.000000,1726714121.515344,413496.000,65514,3,MX,1,100,-19
0.000000,0.000000,1726714121.555344,413536.000,65514,3,MX,1,100,-19
0.000000,0.000000,1726714121.595345,413576.000,65530,2,MX,1,100,-20
0.000000,0.000000,1726714121.635345,413616.000,65530,2,MX,1,100,-19
0.000000,0.000000,1726714121.675345,413656.000,10,3,MX,1,100,-20
0.000000,0.000000,1726714121.715346,413696.000,10,3,MX,1,100,-20
0.000000,0.000000,1726714121.755346,413736.000,10,3,MX,1,100,-20
0.000000,0.000000,1726714121.795347,413776.000,28,2,MX,1,100,-20
0.000000,0.000000,1726714121.835347,413816.000,28,2,MX,1,100,-19
0.000000,0.000000,1726714121.875348,413856.000,46,3,MX,1,100,-20
0.000000,0.000000,1726714121.915348,413896.000,46,3,MX,1,100,-19
0.000000,0.000000,1726714121.955348,413936.000,46,3,MX,1,100,-20
0.000000,0.000000,1726714121.995349,413976.000,61,2,MX,1,100,-19
0.000000,0.000000,1726714122.035349,414016.000,61,2,MX,1,100,-19
0.000000,0.000000,1726714122.075350,414056.000,78,3,MX,1,100,-19
0.000000,0.000000,1726714122.115350,414096.000,78,3,MX,1,100,-19
0.000000,0.000000,1726714122.155351,414136.000,78,3,MX,1,100,-19
0.000000,0.000000,1726714122.195351,414176.000,97,3,MX,1,100,-19
0.000000,0.000000,1726714122.235351,414216.000,97,3,MX,1,100,-20
0.000000,0.000000,1726714122.275352,414256.000,97,3,MX,1,100,-19
0.000000,0.000000,1726714122.315352,414296.000,113,2,MX,1,100,-19
0.000000,0.000000,1726714122.355353,414336.000,113,2,MX,1,100,-19
0.000000,0.000000,1726714122.395353,414376.000,128,3,MX,1,100,-19
0.000000,0.000000,1726714122.435354,414416.000,128,3,MX,1,100,-19
0.000000,0.000000,1726714122.475354,414456.000,128,3,MX,1,100,-19
0.000000,0.000000,1726714122.515354,414496.000,145,2,MX,1,100,-19
0.000000,0.000000,1726714122.555355,414536.000,145,2,MX,1,100,-20
0.000000,0.000000,1726714122.595355,414576.000,167,3,MX,1,100,-19
0.000000,0.000000,1726714122.635356,414616.000,167,3,MX,1,100,-19
0.000000,0.000000,1726714122.675356,414656.000,167,3,MX,1,100,-19
0.000000,0.000000,1726714122.715356,414696.000,183,2,MX,1,100,-19
0.000000,0.000000,1726714122.755357,414736.000,183,2,MX,1,100,-19
0.000000,0.000000,1726714122.795357,414776.000,199,3,MX,1,100,-20
0.000000,0.000000,1726714122.835358,414816.000,199,3,MX,1,100,-19
0.000000,0.000000,1726714122.875358,414856.000,199,3,MX,1,100,-19
0.000000,0.000000,1726714122.915359,414896.000,215,2,MX,1,100,-19
0.000000,0.000000,1726714122.955359,414936.000,215,2,MX,1,100,-19
0.000000,0.000000,1726714122.995359,414976.000,234,3,MX,1,100,-18
0.000000,0.000000,1726714123.035360,415016.000,234,3,MX,1,100,-19
0.000000,0.000000,1726714123.075360,415056.000,234,3,MX,1,100,-20
0.000000,0.000000,1726714123.115361,415096.000,251,2,MX,1,100,-18
0.000000,0.000000,1726714123.155361,415136.000,251,2,MX,1,100,-20
0.000000,0.000000,1726714123.195362,415176.000,268,3,MX,1,100,-19
0.000000,0.000000,1726714123.235362,415216.000,268,3,MX,1,100,-20
0.000000,0.000000,1726714123.275362,415256.000,268,3,MX,1,100,-19
0.000000,0.000000,1726714123.315363,415296.000,284,2,MX,1,100,-19
0.000000,0.000000,1726714123.355363,415336.000,284,2,MX,1,100,-19
0.000000,0.000000,1726714123.395364,415376.000,301,3,MX,1,100,-20
0.000000,0.000000,1726714123.435364,415416.000,301,3,MX,1,100,-20
0.000000,0.000000,1726714123.475365,415456.000,301,3,MX,1,100,-19
0.000000,0.000000,1726714123.515365,415496.000,318,3,MX,1,100,-19
0.000000,0.000000,1726714123.555365,415536.000,318,3,MX,1,100,-18
0.000000,0.000000,1726714123.595366,415576.000,318,3,MX,1,100,-19
0.000000,0.000000,1726714123.635366,415616.000,334,2,MX,1,100,-19
0.000000,0.000000,1726714123.675367,415656.000,334,2,MX,1,100,-20
0.000000,0.000000,1726714123.715367,415696.000,349,3,MX,1,100,-20
0.000000,0.000000,1726714123.755368,415736.000,349,3,MX,1,100,-19
0.000000,0.000000,1726714123.795368,415776.000,349,3,MX,1,100,-19
0.000000,0.000000,1726714123.835368,415816.000,367,2,MX,1,100,-19
0.000000,0.000000,1726714123.875369,415856.000,367,2,MX,1,100,-19
0.000000,0.000000,1726714123.915369,415896.000,385,3,MX,1,100,-19
0.000000,0.000000,1726714123.955370,415936.000,385,3,MX,1,100,-19
0.000000,0.000000,1726714123.995370,415976.000,385,3,MX,1,100,-20
0.000000,0.000000,1726714124.034870,416015.500,402,2,MX,1,100,-19
0.000000,0.000000,1726714124.074371,416055.000,402,2,MX,1,100,-18
0.000000,0.000000,1726714124.114371,416095.000,417,3,MX,1,100,-19
0.000000,0.000000,1726714124.154372,416135.000,417,3,MX,1,100,-19
0.000000,0.000000,1726714124.194372,416175.000,417,3,MX,1,100,-19
0.000000,0.000000,1726714124.234873,416215.500,438,2,MX,1,100,-18
0.000000,0.000000,1726714124.275373,416256.000,438,2,MX,1,100,-19
0.000000,0.000000,1726714124.315040,416295.667,454,3,MX,1,100,-19
0.000000,0.000000,1726714124.354707,416335.333,454,3,MX,1,100,-19
0.000000,0.000000,1726714124.394374,416375.000,454,3,MX,1,100,-19
0.000000,0.000000,1726714124.434875,416415.500,472,2,MX,1,100,-19
0.000000,0.000000,1726714124.475375,416456.000,472,2,MX,1,100,-20
0.000000,0.000000,1726714124.515042,416495.667,486,3,MX,1,100,-19
0.000000,0.000000,1726714124.554709,416535.333,486,3,MX,1,100,-19
0.000000,0.000000,1726714124.594376,416575.000,486,3,MX,1,100,-19
0.000000,0.000000,1726714124.634377,416615.000,503,2,MX,1,100,-19
0.000000,0.000000,1726714124.674377,416655.000,503,2,MX,1,100,-19
0.000000,0.000000,1726714124.714378,416695.000,519,3,MX,1,100,-19
0.000000,0.000000,1726714124.754378,416735.000,519,3,MX,1,100,-19
0.000000,0.000000,1726714124.794379,416775.000,519,3,MX,1,100,-19
0.000000,0.000000,1726714124.834379,416815.000,537,2,MX,1,100,-19
0.000000,0.000000,1726714124.874379,416855.000,537,2,MX,1,100,-19
0.000000,0.000000,1726714124.914380,416895.000,553,3,MX,1,100,-20
0.000000,0.000000,1726714124.954380,416935.000,553,3,MX,1,100,-20
0.000000,0.000000,1726714124.994381,416975.000,553,3,MX,1,100,-19
0.000000,0.000000,1726714125.034381,417015.000,570,3,MX,1,100,-19
0.000000,0.000000,1726714125.074382,417055.000,570,3,MX,1,100,-19
0.000000,0.000000,1726714125.114382,417095.000,570,3,MX,1,100,-19
0.000000,0.000000,1726714125.154382,417135.000,587,2,MX,1,100,-19
0.000000,0.000000,1726714125.194383,417175.000,587,2,MX,1,100,-19
0.000000,0.000000,1726714125.234383,417215.000,606,3,MX,1,100,-19
0.000000,0.000000,1726714125.274384,417255.000,606,3,MX,1,100,-19
0.000000,0.000000,1726714125.314384,417295.000,606,3,MX,1,100,-18
0.000000,0.000000,1726714125.354384,417335.000,620,2,MX,1,100,-19
0.000000,0.000000,1726714125.394385,417375.000,620,2,MX,1,100,-19
0.000000,0.000000,1726714125.434385,417415.000,638,3,MX,1,100,-18
0.000000,0.000000,1726714125.474386,417455.000,638,3,MX,1,100,-19
0.000000,0.000000,1726714125.514386,417495.000,638,3,MX,1,100,-19
0.000000,0.000000,1726714125.554387,417535.000,654,2,MX,1,100,-19
0.000000,0.000000,1726714125.594387,417575.000,654,2,MX,1,100,-18
0.000000,0.000000,1726714125.634387,417615.000,671,3,MX,1,100,-19
0.000000,0.000000,1726714125.674388,417655.000,671,3,MX,1,100,-19
0.000000,0.000000,1726714125.714388,417695.000,671,3,MX,1,100,-19
0.000000,0.000000,1726714125.754389,417735.000,685,2,MX,1,100,-19
0.000000,0.000000,1726714125.794389,417775.000,685,2,MX,1,100,-19
0.000000,0.000000,1726714125.834390,417815.000,705,3,MX,1,100,-20
0.000000,0.000000,1726714125.874390,417855.000,705,3,MX,1,100,-18
0.000000,0.000000,1726714125.914390,417895.000,705,3,MX,1,100,-20
0.000000,0.000000,1726714125.954391,417935.000,721,2,MX,1,100,-19
0.000000,0.000000,1726714125.994391,417975.000,721,2,MX,1,100,-19
0.000000,0.000000,1726714126.034392,418015.000,738,3,MX,1,100,-19
0.000000,0.000000,1726714126.074392,418055.000,738,3,MX,1,100,-19
0.000000,0.000000,1726714126.114393,418095.000,738,3,MX,1,100,-19
0.000000,0.000000,1726714126.154393,418135.000,756,2,MX,1,100,-19
0.000000,0.000000,1726714126.194393,418175.000,756,2,MX,1,100,-19
0.000000,0.000000,1726714126.234394,418215.000,772,3,MX,1,100,-19
0.000000,0.000000,1726714126.274394,418255.000,772,3,MX,1,100,-19
