EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1909581.000,44241,3,AZ,1,100,-0.384
1909621.000,44241,3,AZ,1,100,-0.386
1909661.000,44258,2,AZ,1,100,-0.390
1909701.000,44258,2,AZ,1,100,-0.384
1909741.000,44273,3,AZ,1,100,-0.385
1909781.000,44273,3,AZ,1,100,-0.389
1909821.000,44273,3,AZ,1,100,-0.388
1909861.000,44289,2,AZ,1,100,-0.389
1909901.000,44289,2,AZ,1,100,-0.385
1909941.000,44307,3,AZ,1,100,-0.385
1909981.000,44307,3,AZ,1,100,-0.392
1910021.000,44307,3,AZ,1,100,-0.384
1910061.000,44323,2,AZ,1,100,-0.381
1910101.000,44323,2,AZ,1,100,-0.389
1910140.667,44339,3,AZ,1,100,-0.389
1910180.333,44339,3,AZ,1,100,-0.386
1910220.000,44339,3,AZ,1,100,-0.385
1910260.500,44355,2,AZ,1,100,-0.388
1910301.000,44355,2,AZ,1,100,-0.388
1910340.667,44372,3,AZ,1,100,-0.381
1910380.333,44372,3,AZ,1,100,-0.385
1910420.000,44372,3,AZ,1,100,-0.387
1910460.500,44388,2,AZ,1,100,-0.388
1910501.000,44388,2,AZ,1,100,-0.386
1910541.000,44404,3,AZ,1,100,-0.383
1910581.000,44404,3,AZ,1,100,-0.388
1910621.000,44404,3,AZ,1,100,-0.388
1910661.000,44420,2,AZ,1,100,-0.386
1910701.000,44420,2,AZ,1,100,-0.384
1910741.000,44437,3,AZ,1,100,-0.387
1910781.000,44437,3,AZ,1,100,-0.389
1910821.000,44437,3,AZ,1,100,-0.389
1910860.500,44453,2,AZ,1,100,-0.386
1910900.000,44453,2,AZ,1,100,-0.384
1910940.000,44471,3,AZ,1,100,-0.388
1910980.000,44471,3,AZ,1,100,-0.387
1911020.000,44471,3,AZ,1,100,-0.384
1911060.500,44485,2,AZ,1,100,-0.386
1911101.000,44485,2,AZ,1,100,-0.385
1911141.000,44502,3,AZ,1,100,-0.391
1911181.000,44502,3,AZ,1,100,-0.385
1911221.000,44502,3,AZ,1,100,-0.385
1911260.667,44520,3,AZ,1,100,-0.385
1911300.333,44520,3,AZ,1,100,-0.384
1911340.000,44520,3,AZ,1,100,-0.385
1911380.333,44538,3,AZ,1,100,-0.387
1911420.667,44538,3,AZ,1,100,-0.386
1911461.000,44538,3,AZ,1,100,-0.385
1911500.500,44555,2,AZ,1,100,-0.385
1911540.000,44555,2,AZ,1,100,-0.389
1911580.000,44570,3,AZ,1,100,-0.389
1911620.000,44570,3,AZ,1,100,-0.384
1911660.000,44570,3,AZ,1,100,-0.387
1911700.000,44587,3,AZ,1,100,-0.386
1911740.000,44587,3,AZ,1,100,-0.387
1911780.000,44587,3,AZ,1,100,-0.385
1911820.000,44603,2,AZ,1,100,-0.383
1911860.000,44603,2,AZ,1,100,-0.388
1911900.000,44621,3,AZ,1,100,-0.391
1911940.000,44621,3,AZ,1,100,-0.386
1911980.000,44621,3,AZ,1,100,-0.383
1912020.500,44635,2,AZ,1,100,-0.385
1912061.000,44635,2,AZ,1,100,-0.389
1912100.667,44652,3,AZ,1,100,-0.389
1912140.333,44652,3,AZ,1,100,-0.387
1912180.000,44652,3,AZ,1,100,-0.385
1912220.000,44668,2,AZ,1,100,-0.386
1912260.000,44668,2,AZ,1,100,-0.387
1912300.000,44686,3,AZ,1,100,-0.387
1912340.000,44686,3,AZ,1,100,-0.386
1912380.000,44686,3,AZ,1,100,-0.387
1912420.000,44700,2,AZ,1,100,-0.385
1912460.000,44700,2,AZ,1,100,-0.387
1912500.000,44717,3,AZ,1,100,-0.388
1912540.000,44717,3,AZ,1,100,-0.387
1912580.000,44717,3,AZ,1,100,-0.387
1912620.500,44734,2,AZ,1,100,-0.386
1912661.000,44734,2,AZ,1,100,-0.387
1912701.000,44751,3,AZ,1,100,-0.388
1912741.000,44751,3,AZ,1,100,-0.387
1912781.000,44751,3,AZ,1,100,-0.384
1912821.000,44766,2,AZ,1,100,-0.384
1912861.000,44766,2,AZ,1,100,-0.386
1912901.000,44783,3,AZ,1,100,-0.386
1912941.000,44783,3,AZ,1,100,-0.386
1912981.000,44783,3,AZ,1,100,-0.385
1913021.000,44799,3,AZ,1,100,-0.388
1913061.000,44799,3,AZ,1,100,-0.386
1913101.000,44799,3,AZ,1,100,-0.388
1913141.000,44816,2,AZ,1,100,-0.385
1913181.000,44816,2,AZ,1,100,-0.387
1913221.000,44837,5,AZ,1,100,-0.387
1913261.000,44837,5,AZ,1,100,-0.388
1913301.000,44837,5,AZ,1,100,-0.387
1913341.000,44837,5,AZ,1,100,-0.388
1913381.000,44837,5,AZ,1,100,-0.388
1913421.000,44853,3,AZ,1,100,-0.386
1913461.000,44853,3,AZ,1,100,-0.385
1913501.000,44853,3,AZ,1,100,-0.386
