EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1911940.000,44624,3,GZ,1,100,0.397
1911980.000,44624,3,GZ,1,100,0.427
1912020.500,44638,2,GZ,1,100,0.427
1912061.000,44638,2,GZ,1,100,0.427
1912100.667,44655,3,GZ,1,100,0.397
1912140.333,44655,3,GZ,1,100,0.427
1912180.000,44655,3,GZ,1,100,0.397
1912220.000,44671,2,GZ,1,100,0.427
1912260.000,44671,2,GZ,1,100,0.397
1912300.000,44689,3,GZ,1,100,0.397
1912340.000,44689,3,GZ,1,100,0.397
1912380.000,44689,3,GZ,1,100,0.397
1912420.000,44703,2,GZ,1,100,0.427
1912460.000,44703,2,GZ,1,100,0.427
1912500.000,44720,3,GZ,1,100,0.427
1912540.000,44720,3,GZ,1,100,0.397
1912580.000,44720,3,GZ,1,100,0.458
1912620.500,44737,2,GZ,1,100,0.427
1912661.000,44737,2,GZ,1,100,0.427
1912701.000,44754,3,GZ,1,100,0.397
1912741.000,44754,3,GZ,1,100,0.397
1912781.000,44754,3,GZ,1,100,0.458
1912821.000,44769,2,GZ,1,100,0.458
1912861.000,44769,2,GZ,1,100,0.427
1912901.000,44786,3,GZ,1,100,0.427
1912941.000,44786,3,GZ,1,100,0.427
1912981.000,44786,3,GZ,1,100,0.427
1913021.000,44802,3,GZ,1,100,0.458
1913061.000,44802,3,GZ,1,100,0.397
1913101.000,44802,3,GZ,1,100,0.427
1913141.000,44819,2,GZ,1,100,0.458
1913181.000,44819,2,GZ,1,100,0.397
1913221.000,44840,5,GZ,1,100,0.427
1913261.000,44840,5,GZ,1,100,0.427
1913301.000,44840,5,GZ,1,100,0.397
1913341.000,44840,5,GZ,1,100,0.427
1913381.000,44840,5,GZ,1,100,0.427
1913421.000,44856,3,GZ,1,100,0.427
1913461.000,44856,3,GZ,1,100,0.427
1913501.000,44856,3,GZ,1,100,0.458
