LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
0.000000,0.000000,1726701945.462782,598237.667,29751,3,AX,1,100,-0.683
0.000000,0.000000,1726701945.503116,598278.000,29751,3,AX,1,100,-0.680
0.000000,0.000000,1726701945.542616,598317.500,29767,2,AX,1,100,-0.685
0.000000,0.000000,1726701945.582117,598357.000,29767,2,AX,1,100,-0.683
0.000000,0.000000,1726701945.622117,598397.000,29785,3,AX,1,100,-0.685
0.000000,0.000000,1726701945.662118,598437.000,29785,3,AX,1,100,-0.687
0.000000,0.000000,1726701945.702118,598477.000,29785,3,AX,1,100,-0.677
0.000000,0.000000,1726701945.742119,598517.000,29799,2,AX,1,100,-0.686
0.000000,0.000000,1726701945.782119,598557.000,29799,2,AX,1,100,-0.683
0.000000,0.000000,1726701945.822453,598597.333,29816,3,AX,1,100,-0.682
0.000000,0.000000,1726701945.862787,598637.667,29816,3,AX,1,100,-0.678
0.000000,0.000000,1726701945.903121,598678.000,29816,3,AX,1,100,-0.681
0.000000,0.000000,1726701945.942622,598717.500,29832,2,AX,1,100,-0.686
0.000000,0.000000,1726701945.982122,598757.000,29832,2,AX,1,100,-0.681
0.000000,0.000000,1726701946.022123,598797.000,29852,3,AX,1,100,-0.681
0.000000,0.000000,1726701946.062123,598837.000,29852,3,AX,1,100,-0.683
0.000000,0.000000,1726701946.102124,598877.000,29852,3,AX,1,100,-0.680
0.000000,0.000000,1726701946.142125,598917.000,29867,2,AX,1,100,-0.681
0.000000,0.000000,1726701946.182125,598957.000,29867,2,AX,1,100,-0.682
0.000000,0.000000,1726701946.222459,598997.333,29883,3,AX,1,100,-0.683
0.000000,0.000000,1726701946.262793,599037.667,29883,3,AX,1,100,-0.683
0.000000,0.000000,1726701946.303127,599078.000,29883,3,AX,1,100,-0.681
0.000000,0.000000,1726701946.342794,599117.667,29900,3,AX,1,100,-0.685
0.000000,0.000000,1726701946.382461,599157.333,29900,3,AX,1,100,-0.683
0.000000,0.000000,1726701946.422129,599197.000,29900,3,AX,1,100,-0.686
0.000000,0.000000,1726701946.462629,599237.500,29917,2,AX,1,100,-0.681
0.000000,0.000000,1726701946.503130,599278.000,29917,2,AX,1,100,-0.681
0.000000,0.000000,1726701946.542797,599317.667,29933,3,AX,1,100,-0.690
0.000000,0.000000,1726701946.582464,599357.333,29933,3,AX,1,100,-0.678
0.000000,0.000000,1726701946.622131,599397.000,29933,3,AX,1,100,-0.691
0.000000,0.000000,1726701946.662632,599437.500,29949,2,AX,1,100,-0.677
0.000000,0.000000,1726701946.703132,599478.000,29949,2,AX,1,100,-0.678
0.000000,0.000000,1726701946.743133,599518.000,29965,3,AX,1,100,-0.683
0.000000,0.000000,1726701946.783134,599558.000,29965,3,AX,1,100,-0.680
0.000000,0.000000,1726701946.823134,599598.000,29965,3,AX,1,100,-0.687
0.000000,0.000000,1726701946.869635,599644.500,29982,2,AX,1,100,-0.681
0.000000,0.000000,1726701946.916135,599691.000,29982,2,AX,1,100,-0.677
0.000000,0.000000,1726701946.956636,599731.500,29999,2,AX,1,100,-0.684
0.000000,0.000000,1726701946.997137,599772.000,29999,2,AX,1,100,-0.685
0.000000,0.000000,1726701947.036804,599811.667,30014,3,AX,1,100,-0.680
0.000000,0.000000,1726701947.076471,599851.333,30014,3,AX,1,100,-0.681
0.000000,0.000000,1726701947.116138,599891.000,30014,3,AX,1,100,-0.685
0.000000,0.000000,1726701947.156472,599931.333,30030,3,AX,1,100,-0.680
0.000000,0.000000,1726701947.196806,599971.667,30030,3,AX,1,100,-0.684
0.000000,0.000000,1726701947.237140,600012.000,30030,3,AX,1,100,-0.681
0.000000,0.000000,1726701947.276641,600051.500,30047,2,AX,1,100,-0.680
0.000000,0.000000,1726701947.316141,600091.000,30047,2,AX,1,100,-0.683
0.000000,0.000000,1726701947.356142,600131.000,30066,3,AX,1,100,-0.680
0.000000,0.000000,1726701947.396142,600171.000,30066,3,AX,1,100,-0.684
0.000000,0.000000,1726701947.436143,600211.000,30066,3,AX,1,100,-0.681
0.000000,0.000000,1726701947.476143,600251.000,30081,2,AX,1,100,-0.679
0.000000,0.000000,1726701947.516144,600291.000,30081,2,AX,1,100,-0.687
0.000000,0.000000,1726701947.556144,600331.000,30097,3,AX,1,100,-0.678
0.000000,0.000000,1726701947.596145,600371.000,30097,3,AX,1,100,-0.682
0.000000,0.000000,1726701947.636146,600411.000,30097,3,AX,1,100,-0.683
0.000000,0.000000,1726701947.676146,600451.000,30115,2,AX,1,100,-0.681
0.000000,0.000000,1726701947.716147,600491.000,30115,2,AX,1,100,-0.682
0.000000,0.000000,1726701947.756147,600531.000,30131,3,AX,1,100,-0.680
0.000000,0.000000,1726701947.796148,600571.000,30131,3,AX,1,100,-0.683
0.000000,0.000000,1726701947.836148,600611.000,30131,3,AX,1,100,-0.682
0.000000,0.000000,1726701947.876149,600651.000,30146,2,AX,1,100,-0.679
0.000000,0.000000,1726701947.916150,600691.000,30146,2,AX,1,100,-0.679
0.000000,0.000000,1726701947.956150,600731.000,30163,3,AX,1,100,-0.687
0.000000,0.000000,1726701947.996151,600771.000,30163,3,AX,1,100,-0.680
0.000000,0.000000,1726701948.036151,600811.000,30163,3,AX,1,100,-0.683
0.000000,0.000000,1726701948.076152,600851.000,30180,2,AX,1,100,-0.677
0.000000,0.000000,1726701948.116152,600891.000,30180,2,AX,1,100,-0.684
0.000000,0.000000,1726701948.156153,600931.000,30196,3,AX,1,100,-0.680
0.000000,0.000000,1726701948.196154,600971.000,30196,3,AX,1,100,-0.682
0.000000,0.000000,1726701948.236154,601011.000,30196,3,AX,1,100,-0.677
0.000000,0.000000,1726701948.276155,601051.000,30212,2,AX,1,100,-0.689
0.000000,0.000000,1726701948.316155,601091.000,30212,2,AX,1,100,-0.681
0.000000,0.000000,1726701948.356156,601131.000,30230,3,AX,1,100,-0.683
0.000000,0.000000,1726701948.396156,601171.000,30230,3,AX,1,100,-0.682
0.000000,0.000000,1726701948.436157,601211.000,30230,3,AX,1,100,-0.680
0.000000,0.000000,1726701948.476157,601251.000,30247,2,AX,1,100,-0.683
0.000000,0.000000,1726701948.516158,601291.000,30247,2,AX,1,100,-0.684
0.000000,0.000000,1726701948.556159,601331.000,30263,3,AX,1,100,-0.683
0.000000,0.000000,1726701948.596159,601371.000,30263,3,AX,1,100,-0.685
0.000000,0.000000,1726701948.636160,601411.000,30263,3,AX,1,100,-0.679
0.000000,0.000000,1726701948.676160,601451.000,30281,3,AX,1,100,-0.681
0.000000,0.000000,1726701948.716161,601491.000,30281,3,AX,1,100,-0.680
0.000000,0.000000,1726701948.756161,601531.000,30281,3,AX,1,100,-0.685
0.000000,0.000000,1726701948.796162,601571.000,30297,2,AX,1,100,-0.685
0.000000,0.000000,1726701948.836163,601611.000,30297,2,AX,1,100,-0.682
0.000000,0.000000,1726701948.876163,601651.000,30314,3,AX,1,100,-0.685
0.000000,0.000000,1726701948.916164,601691.000,30314,3,AX,1,100,-0.684
0.000000,0.000000,1726701948.956164,601731.000,30314,3,AX,1,100,-0.685
0.000000,0.000000,1726701948.996165,601771.000,30331,2,AX,1,100,-0.683
0.000000,0.000000,1726701949.036165,601811.000,30331,2,AX,1,100,-0.682
0.000000,0.000000,1726701949.076166,601851.000,30348,3,AX,1,100,-0.679
0.000000,0.000000,1726701949.116166,601891.000,30348,3,AX,1,100,-0.690
0.000000,0.000000,1726701949.156167,601931.000,30348,3,AX,1,100,-0.682
0.000000,0.000000,1726701949.196168,601971.000,30362,2,AX,1,100,-0.678
0.000000,0.000000,1726701949.236168,602011.000,30362,2,AX,1,100,-0.691
0.000000,0.000000,1726701949.276169,602051.000,30380,3,AX,1,100,-0.675
0.000000,0.000000,1726701949.316169,602091.000,30380,3,AX,1,100,-0.681
0.000000,0.000000,1726701949.356170,602131.000,30380,3,AX,1,100,-0.680
0.000000,0.000000,1726701949.396170,602171.000,30396,2,AX,1,100,-0.676
0.000000,0.000000,1726701949.436171,602211.000,30396,2,AX,1,100,-0.685
0.000000,0.000000,1726701949.476172,602251.000,30413,3,AX,1,100,-0.682
0.000000,0.000000,1726701949.516172,602291.000,30413,3,AX,1,100,-0.685
0.000000,0.000000,1726701949.556173,602331.000,30413,3,AX,1,100,-0.684
0.000000,0.000000,1726701949.596173,602371.000,30427,2,AX,1,100,-0.681
0.000000,0.000000,1726701949.636174,602411.000,30427,2,AX,1,100,-0.685
0.000000,0.000000,1726701949.676174,602451.000,30445,3,AX,1,100,-0.685
0.000000,0.000000,1726701949.716175,602491.000,30445,3,AX,1,100,-0.680
0.000000,0.000000,1726701949.756176,602531.000,30445,3,AX,1,100,-0.681
0.000000,0.000000,1726701949.796176,602571.000,30461,2,AX,1,100,-0.682
0.000000,0.000000,1726701949.836177,602611.000,30461,2,AX,1,100,-0.686
0.000000,0.000000,1726701949.876177,602651.000,30480,3,AX,1,100,-0.682
0.000000,0.000000,1726701949.916178,602691.000,30480,3,AX,1,100,-0.684
0.000000,0.000000,1726701949.956178,602731.000,30480,3,AX,1,100,-0.678
0.000000,0.000000,1726701949.996179,602771.000,30495,2,AX,1,100,-0.685
0.000000,0.000000,1726701950.036179,602811.000,30495,2,AX,1,100,-0.683
0.000000,0.000000,1726701950.076180,602851.000,30512,3,AX,1,100,-0.682
0.000000,0.000000,1726701950.116181,602891.000,30512,3,AX,1,100,-0.685
0.000000,0.000000,1726701950.156181,602931.000,30512,3,AX,1,100,-0.680
0.000000,0.000000,1726701950.196182,602971.000,30528,3,AX,1,100,-0.685
0.000000,0.000000,1726701950.236182,603011.000,30528,3,AX,1,100,-0.679
0.000000,0.000000,1726701950.276183,603051.000,30528,3,AX,1,100,-0.682
0.000000,0.000000,1726701950.316183,603091.000,30546,2,AX,1,100,-0.680
0.000000,0.000000,1726701950.356184,603131.000,30546,2,AX,1,100,-0.680
0.000000,0.000000,1726701950.396185,603171.000,30560,3,AX,1,100,-0.689
0.000000,0.000000,1726701950.436185,603211.000,30560,3,AX,1,100,-0.678
0.000000,0.000000,1726701950.476186,603251.000,30560,3,AX,1,100,-0.689
0.000000,0.000000,1726701950.516186,603291.000,30577,2,AX,1,100,-0.682
0.000000,0.000000,1726701950.556187,603331.000,30577,2,AX,1,100,-0.683
0.000000,0.000000,1726701950.596187,603371.000,30593,3,AX,1,100,-0.687
0.000000,0.000000,1726701950.636188,603411.000,30593,3,AX,1,100,-0.683
0.000000,0.000000,1726701950.676188,603451.000,30593,3,AX,1,100,-0.681
0.000000,0.000000,1726701950.716189,603491.000,30611,2,AX,1,100,-0.683
0.000000,0.000000,1726701950.756190,603531.000,30611,2,AX,1,100,-0.676
0.000000,0.000000,1726701950.796190,603571.000,30626,3,AX,1,100,-0.684
0.000000,0.000000,1726701950.836191,603611.000,30626,3,AX,1,100,-0.681
0.000000,0.000000,1726701950.876191,603651.000,30626,3,AX,1,100,-0.688
0.000000,0.000000,1726701950.916192,603691.000,30642,2,AX,1,100,-0.682
0.000000,0.000000,1726701950.956192,603731.000,30642,2,AX,1,100,-0.689
0.000000,0.000000,1726701950.996193,603771.000,30659,3,AX,1,100,-0.683
0.000000,0.000000,1726701951.036194,603811.000,30659,3,AX,1,100,-0.683
0.000000,0.000000,1726701951.076194,603851.000,30659,3,AX,1,100,-0.683
0.000000,0.000000,1726701951.116195,603891.000,30676,2,AX,1,100,-0.679
0.000000,0.000000,1726701951.156195,603931.000,30676,2,AX,1,100,-0.683
0.000000,0.000000,1726701951.195996,603970.800,30696,5,AX,1,100,-0.685
0.000000,0.000000,1726701951.235796,604010.600,30696,5,AX,1,100,-0.680
0.000000,0.000000,1726701951.275597,604050.400,30696,5,AX,1,100,-0.686
0.000000,0.000000,1726701951.315398,604090.200,30696,5,AX,1,100,-0.677
0.000000,0.000000,1726701951.355198,604130.000,30696,5,AX,1,100,-0.683
0.000000,0.000000,1726701951.395699,604170.500,30712,2,AX,1,100,-0.684
0.000000,0.000000,1726701951.436199,604211.000,30712,2,AX,1,100,-0.687
0.000000,0.000000,1726701951.475866,604250.667,30729,3,AX,1,100,-0.681
0.000000,0.000000,1726701951.515534,604290.333,30729,3,AX,1,100,-0.683
0.000000,0.000000,1726701951.555201,604330.000,30729,3,AX,1,100,-0.686
0.000000,0.000000,1726701951.595201,604370.000,30743,2,AX,1,100,-0.682
0.000000,0.000000,1726701951.635202,604410.000,30743,2,AX,1,100,-0.683
0.000000,0.000000,1726701951.675203,604450.000,30761,3,AX,1,100,-0.683
0.000000,0.000000,1726701951.715203,604490.000,30761,3,AX,1,100,-0.678
0.000000,0.000000,1726701951.755204,604530.000,30761,3,AX,1,100,-0.681
0.000000,0.000000,1726701951.795204,604570.000,30777,2,AX,1,100,-0.687
0.000000,0.000000,1726701951.835205,604610.000,30777,2,AX,1,100,-0.683
0.000000,0.000000,1726701951.875205,604650.000,30794,3,AX,1,100,-0.681
0.000000,0.000000,1726701951.915206,604690.000,30794,3,AX,1,100,-0.687
0.000000,0.000000,1726701951.955207,604730.000,30794,3,AX,1,100,-0.678
0.000000,0.000000,1726701951.995207,604770.000,30809,2,AX,1,100,-0.692
0.000000,0.000000,1726701952.035208,604810.000,30809,2,AX,1,100,-0.672
0.000000,0.000000,1726701952.075208,604850.000,30826,3,AX,1,100,-0.685
0.000000,0.000000,1726701952.115209,604890.000,30826,3,AX,1,100,-0.681
0.000000,0.000000,1726701952.155209,604930.000,30826,3,AX,1,100,-0.682
0.000000,0.000000,1726701952.195210,604970.000,30842,3,AX,1,100,-0.682
0.000000,0.000000,1726701952.235210,605010.000,30842,3,AX,1,100,-0.685
0.000000,0.000000,1726701952.275211,605050.000,30842,3,AX,1,100,-0.679
0.000000,0.000000,1726701952.315212,605090.000,30860,2,AX,1,100,-0.680
0.000000,0.000000,1726701952.355212,605130.000,30860,2,AX,1,100,-0.690
0.000000,0.000000,1726701952.395213,605170.000,30874,3,AX,1,100,-0.683
0.000000,0.000000,1726701952.435213,605210.000,30874,3,AX,1,100,-0.682
0.000000,0.000000,1726701952.475214,605250.000,30874,3,AX,1,100,-0.685
0.000000,0.000000,1726701952.515214,605290.000,30891,2,AX,1,100,-0.680
0.000000,0.000000,1726701952.555215,605330.000,30891,2,AX,1,100,-0.681
0.000000,0.000000,1726701952.595216,605370.000,30907,3,AX,1,100,-0.684
0.000000,0.000000,1726701952.635216,605410.000,30907,3,AX,1,100,-0.679
0.000000,0.000000,1726701952.675217,605450.000,30907,3,AX,1,100,-0.684
0.000000,0.000000,1726701952.715217,605490.000,30927,2,AX,1,100,-0.683
0.000000,0.000000,1726701952.755218,605530.000,30927,2,AX,1,100,-0.682
0.000000,0.000000,1726701952.795218,605570.000,30942,3,AX,1,100,-0.684
0.000000,0.000000,1726701952.835219,605610.000,30942,3,AX,1,100,-0.684
0.000000,0.000000,1726701952.875220,605650.000,30942,3,AX,1,100,-0.681
0.000000,0.000000,1726701952.915220,605690.000,30958,2,AX,1,100,-0.685
0.000000,0.000000,1726701952.955221,605730.000,30958,2,AX,1,100,-0.685
0.000000,0.000000,1726701952.995221,605770.000,30975,3,AX,1,100,-0.684
0.000000,0.000000,1726701953.035222,605810.000,30975,3,AX,1,100,-0.678
0.000000,0.000000,1726701953.075222,605850.000,30975,3,AX,1,100,-0.685
0.000000,0.000000,1726701953.115223,605890.000,30992,2,AX,1,100,-0.683
0.000000,0.000000,1726701953.155223,605930.000,30992,2,AX,1,100,-0.680
0.000000,0.000000,1726701953.195224,605970.000,31008,3,AX,1,100,-0.683
0.000000,0.000000,1726701953.235225,606010.000,31008,3,AX,1,100,-0.680
0.000000,0.000000,1726701953.275225,606050.000,31008,3,AX,1,100,-0.683
0.000000,0.000000,1726701953.315226,606090.000,31024,2,AX,1,100,-0.682
0.000000,0.000000,1726701953.355226,606130.000,31024,2,AX,1,100,-0.683
0.000000,0.000000,1726701953.395227,606170.000,31042,3,AX,1,100,-0.679
0.000000,0.000000,1726701953.435227,606210.000,31042,3,AX,1,100,-0.693
0.000000,0.000000,1726701953.475228,606250.000,31042,3,AX,1,100,-0.675
0.000000,0.000000,1726701953.515229,606290.000,31059,3,AX,1,100,-0.687
0.000000,0.000000,1726701953.555229,606330.000,31059,3,AX,1,100,-0.682
0.000000,0.000000,1726701953.595230,606370.000,31059,3,AX,1,100,-0.679
0.000000,0.000000,1726701953.635230,606410.000,31076,2,AX,1,100,-0.685
0.000000,0.000000,1726701953.675231,606450.000,31076,2,AX,1,100,-0.685
0.000000,0.000000,1726701953.715231,606490.000,31091,3,AX,1,100,-0.680
0.000000,0.000000,1726701953.755232,606530.000,31091,3,AX,1,100,-0.683
0.000000,0.000000,1726701953.795232,606570.000,31091,3,AX,1,100,-0.683
0.000000,0.000000,1726701953.835233,606610.000,31107,2,AX,1,100,-0.684
0.000000,0.000000,1726701953.875234,606650.000,31107,2,AX,1,100,-0.685
0.000000,0.000000,1726701953.915234,606690.000,31124,3,AX,1,100,-0.685
0.000000,0.000000,1726701953.955235,606730.000,31124,3,AX,1,100,-0.681
0.000000,0.000000,1726701953.995235,606770.000,31124,3,AX,1,100,-0.682
0.000000,0.000000,1726701954.035236,606810.000,31141,2,AX,1,100,-0.682
0.000000,0.000000,1726701954.075236,606850.000,31141,2,AX,1,100,-0.686
0.000000,0.000000,1726701954.115237,606890.000,31158,3,AX,1,100,-0.682
0.000000,0.000000,1726701954.155238,606930.000,31158,3,AX,1,100,-0.681
0.000000,0.000000,1726701954.195238,606970.000,31158,3,AX,1,100,-0.685
0.000000,0.000000,1726701954.235239,607010.000,31174,2,AX,1,100,-0.683
0.000000,0.000000,1726701954.275239,607050.000,31174,2,AX,1,100,-0.682
0.000000,0.000000,1726701954.315240,607090.000,31192,3,AX,1,100,-0.684
0.000000,0.000000,1726701954.355240,607130.000,31192,3,AX,1,100,-0.679
0.000000,0.000000,1726701954.395241,607170.000,31192,3,AX,1,100,-0.689
0.000000,0.000000,1726701954.435242,607210.000,31208,2,AX,1,100,-0.681
0.000000,0.000000,1726701954.475242,607250.000,31208,2,AX,1,100,-0.681
0.000000,0.000000,1726701954.515243,607290.000,31223,3,AX,1,100,-0.683
0.000000,0.000000,1726701954.555243,607330.000,31223,3,AX,1,100,-0.680
0.000000,0.000000,1726701954.595244,607370.000,31223,3,AX,1,100,-0.681
0.000000,0.000000,1726701954.635244,607410.000,31240,2,AX,1,100,-0.686
0.000000,0.000000,1726701954.675245,607450.000,31240,2,AX,1,100,-0.684
0.000000,0.000000,1726701954.715245,607490.000,31257,3,AX,1,100,-0.681
0.000000,0.000000,1726701954.755246,607530.000,31257,3,AX,1,100,-0.681
0.000000,0.000000,1726701954.795247,607570.000,31257,3,AX,1,100,-0.685
0.000000,0.000000,1726701954.835247,607610.000,31273,3,AX,1,100,-0.679
0.000000,0.000000,1726701954.875248,607650.000,31273,3,AX,1,100,-0.684
0.000000,0.000000,1726701954.915248,607690.000,31273,3,AX,1,100,-0.688
0.000000,0.000000,1726701954.955249,607730.000,31289,2,AX,1,100,-0.676
0.000000,0.000000,1726701954.995249,607770.000,31289,2,AX,1,100,-0.686
0.000000,0.000000,1726701955.035250,607810.000,31305,3,AX,1,100,-0.681
0.000000,0.000000,1726701955.075251,607850.000,31305,3,AX,1,100,-0.684
0.000000,0.000000,1726701955.115251,607890.000,31305,3,AX,1,100,-0.677
0.000000,0.000000,1726701955.155252,607930.000,31322,2,AX,1,100,-0.678
0.000000,0.000000,1726701955.195252,607970.000,31322,2,AX,1,100,-0.688
0.000000,0.000000,1726701955.235253,608010.000,31338,3,AX,1,100,-0.681
0.000000,0.000000,1726701955.275253,608050.000,31338,3,AX,1,100,-0.685
0.000000,0.000000,1726701955.315254,608090.000,31338,3,AX,1,100,-0.684
0.000000,0.000000,1726701955.355254,608130.000,31356,2,AX,1,100,-0.683
0.000000,0.000000,1726701955.395255,608170.000,31356,2,AX,1,100,-0.687
0.000000,0.000000,1726701955.435256,608210.000,31370,3,AX,1,100,-0.684
0.000000,0.000000,1726701955.475256,608250.000,31370,3,AX,1,100,-0.679
0.000000,0.000000,1726701955.515257,608290.000,31370,3,AX,1,100,-0.682
0.000000,0.000000,1726701955.555257,608330.000,31389,2,AX,1,100,-0.686
0.000000,0.000000,1726701955.595258,608370.000,31389,2,AX,1,100,-0.681
0.000000,0.000000,1726701955.635258,608410.000,31406,3,AX,1,100,-0.685
0.000000,0.000000,1726701955.675259,608450.000,31406,3,AX,1,100,-0.680
0.000000,0.000000,1726701955.715260,608490.000,31406,3,AX,1,100,-0.680
0.000000,0.000000,1726701955.755260,608530.000,31423,2,AX,1,100,-0.684
0.000000,0.000000,1726701955.795261,608570.000,31423,2,AX,1,100,-0.679
0.000000,0.000000,1726701955.835261,608610.000,31437,3,AX,1,100,-0.682
0.000000,0.000000,1726701955.875262,608650.000,31437,3,AX,1,100,-0.681
0.000000,0.000000,1726701955.915262,608690.000,31437,3,AX,1,100,-0.685
0.000000,0.000000,1726701955.955263,608730.000,31455,2,AX,1,100,-0.684
0.000000,0.000000,1726701955.995264,608770.000,31455,2,AX,1,100,-0.685
0.000000,0.000000,1726701956.035264,608810.000,31471,3,AX,1,100,-0.682
0.000000,0.000000,1726701956.075265,608850.000,31471,3,AX,1,100,-0.682
0.000000,0.000000,1726701956.115265,608890.000,31471,3,AX,1,100,-0.684
0.000000,0.000000,1726701956.155266,608930.000,31488,2,AX,1,100,-0.684
0.000000,0.000000,1726701956.195266,608970.000,31488,2,AX,1,100,-0.682
0.000000,0.000000,1726701956.235267,609010.000,31502,3,AX,1,100,-0.675
0.000000,0.000000,1726701956.275267,609050.000,31502,3,AX,1,100,-0.690
0.000000,0.000000,1726701956.315268,609090.000,31502,3,AX,1,100,-0.677
0.000000,0.000000,1726701956.355269,609130.000,31520,3,AX,1,100,-0.682
0.000000,0.000000,1726701956.395269,609170.000,31520,3,AX,1,100,-0.685
0.000000,0.000000,1726701956.435270,609210.000,31520,3,AX,1,100,-0.680
0.000000,0.000000,1726701956.475270,609250.000,31536,2,AX,1,100,-0.678
0.000000,0.000000,1726701956.515271,609290.000,31536,2,AX,1,100,-0.687
0.000000,0.000000,1726701956.555271,609330.000,31553,3,AX,1,100,-0.678
0.000000,0.000000,1726701956.595272,609370.000,31553,3,AX,1,100,-0.684
0.000000,0.000000,1726701956.635273,609410.000,31553,3,AX,1,100,-0.683
0.000000,0.000000,1726701956.675273,609450.000,31568,2,AX,1,100,-0.679
0.000000,0.000000,1726701956.715274,609490.000,31568,2,AX,1,100,-0.687
0.000000,0.000000,1726701956.755274,609530.000,31585,3,AX,1,100,-0.682
0.000000,0.000000,1726701956.795275,609570.000,31585,3,AX,1,100,-0.682
0.000000,0.000000,1726701956.835275,609610.000,31585,3,AX,1,100,-0.685
0.000000,0.000000,1726701956.875276,609650.000,31601,2,AX,1,100,-0.680
0.000000,0.000000,1726701956.915276,609690.000,31601,2,AX,1,100,-0.684
0.000000,0.000000,1726701956.955277,609730.000,31619,3,AX,1,100,-0.685
0.000000,0.000000,1726701956.995278,609770.000,31619,3,AX,1,100,-0.683
0.000000,0.000000,1726701957.035278,609810.000,31619,3,AX,1,100,-0.685
0.000000,0.000000,1726701957.075279,609850.000,31635,2,AX,1,100,-0.684
0.000000,0.000000,1726701957.115279,609890.000,31635,2,AX,1,100,-0.684
0.000000,0.000000,1726701957.155280,609930.000,31652,3,AX,1,100,-0.682
0.000000,0.000000,1726701957.195280,609970.000,31652,3,AX,1,100,-0.687
0.000000,0.000000,1726701957.235281,610010.000,31652,3,AX,1,100,-0.680
0.000000,0.000000,1726701957.275282,610050.000,31668,2,AX,1,100,-0.680
0.000000,0.000000,1726701957.315282,610090.000,31668,2,AX,1,100,-0.682
0.000000,0.000000,1726701957.355283,610130.000,31686,3,AX,1,100,-0.686
0.000000,0.000000,1726701957.395283,610170.000,31686,3,AX,1,100,-0.684
0.000000,0.000000,1726701957.435284,610210.000,31686,3,AX,1,100,-0.688
0.000000,0.000000,1726701957.475284,610250.000,31701,2,AX,1,100,-0.684
0.000000,0.000000,1726701957.515285,610290.000,31701,2,AX,1,100,-0.676
0.000000,0.000000,1726701957.555286,610330.000,31717,3,AX,1,100,-0.689
0.000000,0.000000,1726701957.595286,610370.000,31717,3,AX,1,100,-0.681
0.000000,0.000000,1726701957.635287,610410.000,31717,3,AX,1,100,-0.683
0.000000,0.000000,1726701957.675287,610450.000,31734,2,AX,1,100,-0.692
0.000000,0.000000,1726701957.715288,610490.000,31734,2,AX,1,100,-0.677
0.000000,0.000000,1726701957.755288,610530.000,31751,3,AX,1,100,-0.683
0.000000,0.000000,1726701957.795289,610570.000,31751,3,AX,1,100,-0.684
0.000000,0.000000,1726701957.835289,610610.000,31751,3,AX,1,100,-0.680
0.000000,0.000000,1726701957.875290,610650.000,31767,3,AX,1,100,-0.679
0.000000,0.000000,1726701957.915291,610690.000,31767,3,AX,1,100,-0.684
0.000000,0.000000,1726701957.955291,610730.000,31767,3,AX,1,100,-0.684
0.000000,0.000000,1726701957.995292,610770.000,31783,2,AX,1,100,-0.680
0.000000,0.000000,1726701958.035292,610810.000,31783,2,AX,1,100,-0.689
0.000000,0.000000,1726701958.075293,610850.000,31799,3,AX,1,100,-0.681
0.000000,0.000000,1726701958.115293,610890.000,31799,3,AX,1,100,-0.682
0.000000,0.000000,1726701958.155294,610930.000,31799,3,AX,1,100,-0.685
0.000000,0.000000,1726701958.195295,610970.000,31816,2,AX,1,100,-0.681
0.000000,0.000000,1726701958.235295,611010.000,31816,2,AX,1,100,-0.676
0.000000,0.000000,1726701958.275296,611050.000,31833,3,AX,1,100,-0.684
0.000000,0.000000,1726701958.315296,611090.000,31833,3,AX,1,100,-0.683
0.000000,0.000000,1726701958.355297,611130.000,31833,3,AX,1,100,-0.681
0.000000,0.000000,1726701958.395297,611170.000,31852,2,AX,1,100,-0.685
0.000000,0.000000,1726701958.435298,611210.000,31852,2,AX,1,100,-0.679
0.000000,0.000000,1726701958.475298,611250.000,31868,3,AX,1,100,-0.682
0.000000,0.000000,1726701958.515299,611290.000,31868,3,AX,1,100,-0.683
0.000000,0.000000,1726701958.555300,611330.000,31868,3,AX,1,100,-0.683
0.000000,0.000000,1726701958.595300,611370.000,31885,2,AX,1,100,-0.683
0.000000,0.000000,1726701958.635301,611410.000,31885,2,AX,1,100,-0.680
0.000000,0.000000,1726701958.675301,611450.000,31902,3,AX,1,100,-0.685
0.000000,0.000000,1726701958.715302,611490.000,31902,3,AX,1,100,-0.683
0.000000,0.000000,1726701958.755302,611530.000,31902,3,AX,1,100,-0.684
0.000000,0.000000,1726701958.795303,611570.000,31917,2,AX,1,100,-0.683
0.000000,0.000000,1726701958.835304,611610.000,31917,2,AX,1,100,-0.687
0.000000,0.000000,1726701958.875304,611650.000,31933,3,AX,1,100,-0.682
0.000000,0.000000,1726701958.915305,611690.000,31933,3,AX,1,100,-0.677
0.000000,0.000000,1726701958.955305,611730.000,31933,3,AX,1,100,-0.694
0.000000,0.000000,1726701958.995306,611770.000,31951,2,AX,1,100,-0.671
0.000000,0.000000,1726701959.035306,611810.000,31951,2,AX,1,100,-0.682
0.000000,0.000000,1726701959.074974,611849.667,31967,3,AX,1,100,-0.689
0.000000,0.000000,1726701959.114641,611889.333,31967,3,AX,1,100,-0.680
0.000000,0.000000,1726701959.154308,611929.000,31967,3,AX,1,100,-0.679
0.000000,0.000000,1726701959.194309,611969.000,31982,3,AX,1,100,-0.686
0.000000,0.000000,1726701959.234309,612009.000,31982,3,AX,1,100,-0.681
0.000000,0.000000,1726701959.274310,612049.000,31982,3,AX,1,100,-0.685
0.000000,0.000000,1726701959.314810,612089.500,31999,2,AX,1,100,-0.687
